order_id,date,unit_price,quantity,gross_revenue,net_revenue,product_title,item_id,province,city,source,year,month,quarter,day_of_week,is_weekend,year_month,revenue_per_unit,ml_fee_pct,cpi_index,gross_revenue_real,unit_price_real
2000006396997096,2023-09-04,1699.0,1.0,1699.0,,,1386192695,Capital Federal,boedo,CNX,2023,9,3,0,False,2023-09,1699.0,,180.1077,943.324466416483,943.324466416483
2000006393896514,2023-09-04,1999.0,1.0,1999.0,,,607395641,Capital Federal,Palermo,CNX,2023,9,3,0,False,2023-09,1999.0,,180.1077,1109.8914704923777,1109.8914704923777
2000006396963788,2023-09-04,799.0,1.0,799.0,,,608356037,Buenos Aires,Avellaneda,CNX,2023,9,3,0,False,2023-09,799.0,,180.1077,443.6234541887993,443.6234541887993
2000006407527912,2023-09-05,2899.0,1.0,2899.0,,,844983758,Buenos Aires,José C. Paz,CNX,2023,9,3,1,False,2023-09,2899.0,,180.1077,1609.5924827200615,1609.5924827200615
2000006410372878,2023-09-06,2000.0,1.0,2000.0,,,1453593794,Buenos Aires,Remedios De Escalada,CNX,2023,9,3,2,False,2023-09,2000.0,,180.1077,1110.4466938392973,1110.4466938392973
2000006417860688,2023-09-07,7000.0,1.0,7000.0,,,1467669250,Capital Federal,Monserrat,CNX,2023,9,3,3,False,2023-09,7000.0,,180.1077,3886.56342843754,3886.56342843754
2000006430389748,2023-09-09,1899.0,1.0,1899.0,,,1192578713,Buenos Aires,VILLA BALLESTER,CNX,2023,9,3,5,True,2023-09,1899.0,,180.1077,1054.3691358004128,1054.3691358004128
2000006437667762,2023-09-10,1899.0,1.0,1899.0,,,1106401052,Capital Federal,Almagro,CNX,2023,9,3,6,True,2023-09,1899.0,,180.1077,1054.3691358004128,1054.3691358004128
2000006452822902,2023-09-12,2299.0,1.0,2299.0,,,1320193530,Capital Federal,Recoleta,CNX,2023,9,3,1,False,2023-09,2299.0,,180.1077,1276.458474568272,1276.458474568272
2000006458286462,2023-09-13,2999.0,1.0,2999.0,,,1387963319,Capital Federal,Buenos Aires,CNX,2023,9,3,2,False,2023-09,2999.0,,180.1077,1665.1148174120262,1665.1148174120262
2000006479400488,2023-09-16,1999.0,1.0,1999.0,,,1365891997,Buenos Aires,Wilde,CNX,2023,9,3,5,True,2023-09,1999.0,,180.1077,1109.8914704923777,1109.8914704923777
2000006479234538,2023-09-16,1999.0,1.0,1999.0,,,905910028,Buenos Aires,Wilde,CNX,2023,9,3,5,True,2023-09,1999.0,,180.1077,1109.8914704923777,1109.8914704923777
2000006497575494,2023-09-19,1899.0,1.0,1899.0,,,1139375851,Capital Federal,Villa Devoto,CNX,2023,9,3,1,False,2023-09,1899.0,,180.1077,1054.3691358004128,1054.3691358004128
2000006549474030,2023-09-27,2690.0,1.0,2690.0,,,1425491484,Buenos Aires,Don Torcuato,CNX,2023,9,3,2,False,2023-09,2690.0,,180.1077,1493.5508032138548,1493.5508032138548
2000006553102914,2023-09-27,2499.0,1.0,2499.0,,,918097750,Capital Federal,Bsss,CNX,2023,9,3,2,False,2023-09,2499.0,,180.1077,1387.503143952202,1387.503143952202
2000006569836094,2023-09-30,2399.0,1.0,2399.0,,,1497140454,Buenos Aires,Villa Dominico,CNX,2023,9,3,5,True,2023-09,2399.0,,180.1077,1331.980809260237,1331.980809260237
2000006569836092,2023-09-30,1999.0,1.0,1999.0,,,1497103140,Buenos Aires,Villa Dominico,CNX,2023,9,3,5,True,2023-09,1999.0,,180.1077,1109.8914704923777,1109.8914704923777
2000006580986488,2023-10-02,1899.0,1.0,1899.0,,,1106401052,Capital Federal,C.A.B.A,CNX,2023,10,4,0,False,2023-10,1899.0,,202.9814,935.5537009794987,935.5537009794987
2000006585510032,2023-10-02,1899.0,1.0,1899.0,,,1131768685,Capital Federal,Buenos Aires,CNX,2023,10,4,0,False,2023-10,1899.0,,202.9814,935.5537009794987,935.5537009794987
2000006599444224,2023-10-04,799.0,1.0,799.0,,,1133364189,Capital Federal,Villa Urquiza,CNX,2023,10,4,2,False,2023-10,799.0,,202.9814,393.63212589922034,393.63212589922034
2000006614557904,2023-10-06,2399.0,1.0,2399.0,,,921392208,Capital Federal,,CNX,2023,10,4,4,False,2023-10,2399.0,,202.9814,1181.8816896523524,1181.8816896523524
2000006652904090,2023-10-11,2990.0,1.0,2990.0,,,1365891997,Capital Federal,Recoleta,CNX,2023,10,4,2,False,2023-10,2990.0,,202.9814,1473.0413722636654,1473.0413722636654
2000006663459002,2023-10-13,2699.0,1.0,2699.0,,,704142864,Buenos Aires,la Tablada,CNX,2023,10,4,4,False,2023-10,2699.0,,202.9814,1329.6784828560646,1329.6784828560646
2000006685206110,2023-10-16,2088.9,1.0,2088.9,,,614649170,Capital Federal,Caballito,CNX,2023,10,4,0,False,2023-10,2088.9,,202.9814,1029.1090710774486,1029.1090710774486
2000006698057622,2023-10-18,2198.9,1.0,2198.9,,,1106401052,Buenos Aires,remedios de escalada,CNX,2023,10,4,2,False,2023-10,2198.9,,202.9814,1083.3012285854763,1083.3012285854763
2000006712239454,2023-10-20,658.9,1.0,658.9,,,1388857941,Capital Federal,Caballito,CNX,2023,10,4,4,False,2023-10,658.9,,202.9814,324.6110234730867,324.6110234730867
2000006728076350,2023-10-22,2088.9,1.0,2088.9,,,1363107773,Capital Federal,,CNX,2023,10,4,6,True,2023-10,2088.9,,202.9814,1029.1090710774486,1029.1090710774486
2000006767235816,2023-10-27,1538.9,1.0,1538.9,,,1401229902,Buenos Aires,ARGENTINA,CNX,2023,10,4,4,False,2023-10,1538.9,,202.9814,758.1482835373093,758.1482835373093
2000006801706052,2023-11-02,2088.9,1.0,2088.9,,,611027235,Capital Federal,Caballito,CNX,2023,11,4,3,False,2023-11,2088.9,,219.8288,950.2394590699673,950.2394590699673
2000006846691544,2023-11-08,2088.9,1.0,2088.9,,,905075535,Capital Federal,Cap Fed,CNX,2023,11,4,2,False,2023-11,2088.9,,219.8288,950.2394590699673,950.2394590699673
2000006845882252,2023-11-08,2528.9,1.0,2528.9,,,607395641,Buenos Aires,,CNX,2023,11,4,2,False,2023-11,2528.9,,219.8288,1150.3952166413135,1150.3952166413135
2000006874376832,2023-11-12,2088.9,1.0,2088.9,,,1142057561,Capital Federal,,CNX,2023,11,4,6,True,2023-11,2088.9,,219.8288,950.2394590699673,950.2394590699673
2000006897996314,2023-11-15,1999.0,1.0,1999.0,,,1394238401,Buenos Aires,La Plata,CNX,2023,11,4,2,False,2023-11,1999.0,,219.8288,909.3439986025489,909.3439986025489
2000006897993010,2023-11-15,2890.0,1.0,2890.0,,,1559803034,Buenos Aires,La Plata,CNX,2023,11,4,2,False,2023-11,2890.0,,219.8288,1314.6594076845254,1314.6594076845254
2000006927046016,2023-11-18,699.0,1.0,699.0,,,1388857941,Buenos Aires,Ituzaingó,CNX,2023,11,4,5,True,2023-11,699.0,,219.8288,317.9747148690253,317.9747148690253
2000006927036046,2023-11-18,2088.9,1.0,2088.9,,,1145384042,Buenos Aires,La Plata,CNX,2023,11,4,5,True,2023-11,2088.9,,219.8288,950.2394590699673,950.2394590699673
2000006936627860,2023-11-20,2198.9,1.0,2198.9,,,1106401052,Buenos Aires,,CNX,2023,11,4,0,False,2023-11,2198.9,,219.8288,1000.2783984628038,1000.2783984628038
2000006938492620,2023-11-20,3298.9,1.0,3298.9,,,612662679,Santa Fe,Santa Fe,CNX,2023,11,4,0,False,2023-11,3298.9,,219.8288,1500.66779239117,1500.66779239117
2000006958540970,2023-11-22,2959.0,1.0,2959.0,,,1425491484,Buenos Aires,San Fernando,CNX,2023,11,4,2,False,2023-11,2959.0,,219.8288,1346.0474696673048,1346.0474696673048
2000007004817578,2023-11-28,2088.9,1.0,2088.9,,,1133327069,Córdoba,,CNX,2023,11,4,1,False,2023-11,2088.9,,219.8288,950.2394590699673,950.2394590699673
2000007012931444,2023-11-29,2198.9,1.0,2198.9,,,1106401052,Santa Fe,ROSARIO,CNX,2023,11,4,2,False,2023-11,2198.9,,219.8288,1000.2783984628038,1000.2783984628038
2000007022175412,2023-11-30,2990.0,1.0,2990.0,,,704142864,Buenos Aires,Valentín Alsina,CNX,2023,11,4,3,False,2023-11,2990.0,,219.8288,1360.149352587104,1360.149352587104
2000007030564768,2023-12-01,2389.0,1.0,2389.0,,,905075535,Capital Federal,Liniers,CNX,2023,12,4,4,False,2023-12,2389.0,,247.9669,963.435039112075,963.435039112075
2000007044331144,2023-12-03,2088.9,1.0,2088.9,,,1145384042,Entre Ríos,Villaguay,CNX,2023,12,4,6,True,2023-12,2088.9,,247.9669,842.4108217669375,842.4108217669375
2000007077898608,2023-12-06,2088.9,1.0,2088.9,,,872947209,Capital Federal,Villa Devoto,CNX,2023,12,4,2,False,2023-12,2088.9,,247.9669,842.4108217669375,842.4108217669375
2000007111655864,2023-12-10,3289.0,1.0,3289.0,,,1540566360,,,CNX,2023,12,4,6,True,2023-12,3289.0,,247.9669,1326.3867072581056,1326.3867072581056
2000007179181582,2023-12-17,2198.9,1.0,2198.9,,,1106401052,,,CNX,2023,12,4,6,True,2023-12,2198.9,,247.9669,886.7715812070079,886.7715812070079
2000007261962912,2023-12-28,1389.0,1.0,1389.0,,,1506996378,Buenos Aires,Olivos,CNX,2023,12,4,3,False,2023-12,1389.0,,247.9669,560.1554078387074,560.1554078387074
2000007261544180,2023-12-28,1538.9,1.0,1538.9,,,1401229902,,,CNX,2023,12,4,3,False,2023-12,1538.9,,247.9669,620.6070245665853,620.6070245665853
2000007265546458,2023-12-28,2198.9,1.0,2198.9,,,1497103140,Buenos Aires,San Fernando,CNX,2023,12,4,3,False,2023-12,2198.9,,247.9669,886.7715812070079,886.7715812070079
2000007274632286,2023-12-30,3999.0,1.0,3999.0,,,1148735828,Mendoza,Potrerillos,CNX,2023,12,4,5,True,2023-12,3999.0,,247.9669,1612.7152454621967,1612.7152454621967
2000007290371288,2024-01-02,2899.0,1.0,2899.0,,,1311339349,,,CNX,2024,1,1,1,False,2024-01,2899.0,,311.1985,931.5597600888178,931.5597600888178
2000007310256018,2024-01-05,2600.0,1.0,2600.0,,,905075535,Córdoba,Villa María,CNX,2024,1,1,4,False,2024-01,2600.0,,311.1985,835.4796054608231,835.4796054608231
2000007327671112,2024-01-07,2990.0,1.0,2990.0,,,1339770982,Buenos Aires,Ituzaingó,CNX,2024,1,1,6,True,2024-01,2990.0,,311.1985,960.8015462799466,960.8015462799466
2000007332717330,2024-01-08,3899.0,1.0,3899.0,,,1365891997,Buenos Aires,Buenos Aires,CNX,2024,1,1,0,False,2024-01,3899.0,,311.1985,1252.898069881442,1252.898069881442
2000007339402664,2024-01-09,3300.0,1.0,3300.0,,,1467669180,Buenos Aires,,CNX,2024,1,1,1,False,2024-01,3300.0,,311.1985,1060.4164223156602,1060.4164223156602
2000007352373268,2024-01-10,3499.0,1.0,3499.0,,,905910028,Santa Fe,Cañada Rosquín,CNX,2024,1,1,2,False,2024-01,3499.0,,311.1985,1124.3627459643924,1124.3627459643924
2000007352212498,2024-01-10,2959.0,1.0,2959.0,,,1425491484,,,CNX,2024,1,1,2,False,2024-01,2959.0,,311.1985,950.8400586763752,950.8400586763752
2000007374064648,2024-01-13,3990.0,1.0,3990.0,,,1387924739,,,CNX,2024,1,1,5,True,2024-01,3990.0,,311.1985,1282.1398560725709,1282.1398560725709
2000007386443008,2024-01-15,1490.0,1.0,1490.0,,,608355237,Capital Federal,Capital Federal,CNX,2024,1,1,0,False,2024-01,1490.0,,311.1985,478.7940815910102,478.7940815910102
2000007386443776,2024-01-15,3290.0,1.0,3290.0,,,1131710692,Capital Federal,Capital Federal,CNX,2024,1,1,0,False,2024-01,3290.0,,311.1985,1057.203039217734,1057.203039217734
2000007432064218,2024-01-21,2600.0,1.0,2600.0,,,1363107773,Buenos Aires,Luján,CNX,2024,1,1,6,True,2024-01,2600.0,,311.1985,835.4796054608231,835.4796054608231
2000007436667762,2024-01-22,1499.0,1.0,1499.0,,,1133364189,Córdoba,Santa Eufemia,CNX,2024,1,1,0,False,2024-01,1499.0,,311.1985,481.6861263791438,481.6861263791438
2000007452230132,2024-01-24,2600.0,1.0,2600.0,,,824064659,Santa Fe,Rosario,CNX,2024,1,1,2,False,2024-01,2600.0,,311.1985,835.4796054608231,835.4796054608231
2000007506845788,2024-01-31,3799.0,1.0,3799.0,,,780727501,Córdoba,,CNX,2024,1,1,2,False,2024-01,3799.0,,311.1985,1220.7642389021798,1220.7642389021798
2000007510548458,2024-02-01,2900.0,1.0,2900.0,,,911988194,,,CNX,2024,2,1,3,False,2024-02,2900.0,,375.3054,772.7040431605833,772.7040431605833
2000007525356266,2024-02-03,4199.0,1.0,4199.0,,,607395641,Santa Fe,Esperanza,CNX,2024,2,1,5,True,2024-02,4199.0,,375.3054,1118.8221645625135,1118.8221645625135
2000007531626170,2024-02-04,2790.0,1.0,2790.0,,,1436847572,Buenos Aires,Colonia Sere,CNX,2024,2,1,6,True,2024-02,2790.0,,375.3054,743.3945794544921,743.3945794544921
2000007531147354,2024-02-04,3999.0,1.0,3999.0,,,905910028,Santa Fe,,CNX,2024,2,1,6,True,2024-02,3999.0,,375.3054,1065.532230551439,1065.532230551439
2000007537421562,2024-02-05,1690.0,1.0,1690.0,,,1495962356,Buenos Aires,,CNX,2024,2,1,0,False,2024-02,1690.0,,375.3054,450.2999423935814,450.2999423935814
2000007547384412,2024-02-06,2999.0,1.0,2999.0,,,1363107773,Buenos Aires,Olavarría,CNX,2024,2,1,1,False,2024-02,2999.0,,375.3054,799.0825604960653,799.0825604960653
2000007623737694,2024-02-17,3990.0,1.0,3990.0,,,612662887,Buenos Aires,25 de Mayo,CNX,2024,2,1,5,True,2024-02,3990.0,,375.3054,1063.1341835209405,1063.1341835209405
2000007623707550,2024-02-17,5490.0,1.0,5490.0,,,805354884,Buenos Aires,25 de Mayo,CNX,2024,2,1,5,True,2024-02,5490.0,,375.3054,1462.808688604001,1462.808688604001
2000007814362670,2024-03-13,3490.0,1.0,3490.0,,,1135199132,Buenos Aires,Hurlingham,CNX,2024,3,1,2,False,2024-03,3490.0,,424.8457,821.4747142315433,821.4747142315433
2000007829398484,2024-03-15,4490.0,1.0,4490.0,,,704142864,Buenos Aires,,CNX,2024,3,1,4,False,2024-03,4490.0,,424.8457,1056.8542885099225,1056.8542885099225
2000007830033894,2024-03-15,2999.0,1.0,2999.0,,,1133363869,Buenos Aires,Tolosa,CNX,2024,3,1,4,False,2024-03,2999.0,,424.8457,705.9033432608591,705.9033432608591
2000007852252430,2024-03-18,4990.0,1.0,4990.0,,,612662887,Buenos Aires,Berazategui,CNX,2024,3,1,0,False,2024-03,4990.0,,424.8457,1174.544075649112,1174.544075649112
2000007871816256,2024-03-21,3999.0,1.0,3999.0,,,612400451,Buenos Aires,Quilmes,CNX,2024,3,1,3,False,2024-03,3999.0,,424.8457,941.2829175392384,941.2829175392384
2000007899126510,2024-03-25,4999.0,1.0,4999.0,,,905910028,Buenos Aires,Lomas del Mirador,CNX,2024,3,1,0,False,2024-03,4999.0,,424.8457,1176.6624918176176,1176.6624918176176
2000007900140798,2024-03-25,2999.0,1.0,2999.0,,,674522362,Capital Federal,Puerto Madero,CNX,2024,3,1,0,False,2024-03,2999.0,,424.8457,705.9033432608591,705.9033432608591
2000007923149706,2024-03-28,2999.0,1.0,2999.0,,,1133327069,Capital Federal,Balvanera,CNX,2024,3,1,3,False,2024-03,2999.0,,424.8457,705.9033432608591,705.9033432608591
2000007948323232,2024-04-02,4999.0,1.0,4999.0,,,1320193530,Capital Federal,,CNX,2024,4,2,1,False,2024-04,4999.0,,471.5787,1060.0563596277777,1060.0563596277777
2000007958336694,2024-04-03,4499.0,1.0,4499.0,,,1365891997,Buenos Aires,Avellaneda,CNX,2024,4,2,2,False,2024-04,4499.0,,471.5787,954.029518296734,954.029518296734
2000007960332690,2024-04-03,2999.0,1.0,2999.0,,,1106401052,Buenos Aires,Valentín Alsina,CNX,2024,4,2,2,False,2024-04,2999.0,,471.5787,635.9489943036019,635.9489943036019
2000007978292114,2024-04-05,4990.0,1.0,4990.0,,,702377132,Buenos Aires,Juan María Gutiérrez,CNX,2024,4,2,4,False,2024-04,4990.0,,471.5787,1058.1478764838191,1058.1478764838191
2000007978439192,2024-04-05,1899.0,1.0,1899.0,,,905884857,Buenos Aires,Juan María Gutiérrez,CNX,2024,4,2,4,False,2024-04,1899.0,,471.5787,402.68994337530506,402.68994337530506
2000007978286552,2024-04-05,5990.0,1.0,5990.0,,,805354884,Buenos Aires,Juan María Gutiérrez,CNX,2024,4,2,4,False,2024-04,5990.0,,471.5787,1270.2015591459071,1270.2015591459071
2000007978282708,2024-04-05,1899.0,1.0,1899.0,,,905884857,Buenos Aires,Juan María Gutiérrez,CNX,2024,4,2,4,False,2024-04,1899.0,,471.5787,402.68994337530506,402.68994337530506
2000007985240922,2024-04-07,3899.0,1.0,3899.0,,,1363107773,,,CNX,2024,4,2,6,True,2024-04,3899.0,,471.5787,826.797308699481,826.797308699481
2000007992690068,2024-04-08,3490.0,1.0,3490.0,,,1131717045,Capital Federal,Villa Pueyrredón,CNX,2024,4,2,0,False,2024-04,3490.0,,471.5787,740.0673524906871,740.0673524906871
2000008057985150,2024-04-16,2999.0,1.0,2999.0,,,1133363869,Capital Federal,Recoleta,CNX,2024,4,2,1,False,2024-04,2999.0,,471.5787,635.9489943036019,635.9489943036019
2000008057985154,2024-04-16,3999.0,1.0,3999.0,,,612662802,Capital Federal,Recoleta,CNX,2024,4,2,1,False,2024-04,3999.0,,471.5787,848.0026769656898,848.0026769656898
2000008100994154,2024-04-22,4199.0,1.0,4199.0,,,607395641,Capital Federal,Mataderos,CNX,2024,4,2,0,False,2024-04,4199.0,,471.5787,890.4134134981074,890.4134134981074
2000008145220568,2024-04-28,2999.0,1.0,2999.0,,,1106401052,Capital Federal,Recoleta,CNX,2024,4,2,6,True,2024-04,2999.0,,471.5787,635.9489943036019,635.9489943036019
2000008123399160,2024-05-02,3999.0,1.0,3999.0,,,1145384067,,,CNX,2024,5,2,3,False,2024-05,3999.0,,513.0776,779.414264041151,779.414264041151
2000008122610154,2024-05-02,4999.0,1.0,4999.0,,,612662901,,,CNX,2024,5,2,3,False,2024-05,4999.0,,513.0776,974.3165556243345,974.3165556243345
2000008206584406,2024-05-06,2999.0,1.0,2999.0,,,1145384042,Capital Federal,Boedo,CNX,2024,5,2,0,False,2024-05,2999.0,,513.0776,584.5119724579674,584.5119724579674
2000008221439522,2024-05-09,2499.0,1.0,2499.0,,,1388857941,,,CNX,2024,5,2,3,False,2024-05,2499.0,,513.0776,487.06082666637565,487.06082666637565
2000008247583372,2024-05-11,5499.0,1.0,5499.0,,,1365891997,Buenos Aires,caba,CNX,2024,5,2,5,True,2024-05,5499.0,,513.0776,1071.7677014159262,1071.7677014159262
2000008249034796,2024-05-12,1299.0,1.0,1299.0,,,1388857941,Capital Federal,Caballito,CNX,2024,5,2,6,True,2024-05,1299.0,,513.0776,253.17807676655542,253.17807676655542
2000008270756392,2024-05-14,2999.0,1.0,2999.0,,,1192578713,,,CNX,2024,5,2,1,False,2024-05,2999.0,,513.0776,584.5119724579674,584.5119724579674
2000008346610518,2024-05-23,5499.0,1.0,5499.0,,,1320193530,Capital Federal,Villa del Parque,CNX,2024,5,2,3,False,2024-05,5499.0,,513.0776,1071.7677014159262,1071.7677014159262
2000008346614048,2024-05-23,3499.0,1.0,3499.0,,,1320245417,Capital Federal,Villa del Parque,CNX,2024,5,2,3,False,2024-05,3499.0,,513.0776,681.9631182495592,681.9631182495592
2000008599874946,2024-06-24,3999.0,1.0,3999.0,,,1133363869,Capital Federal,Versalles,CNX,2024,6,2,0,False,2024-06,3999.0,,534.6269,747.9982769292005,747.9982769292005
2000008643758518,2024-06-29,3999.0,1.0,3999.0,,,905091715,Buenos Aires,Dock Sud,CNX,2024,6,2,5,True,2024-06,3999.0,,534.6269,747.9982769292005,747.9982769292005
2000008717317300,2024-07-08,6499.0,1.0,6499.0,,,612662887,Capital Federal,Almagro,CNX,2024,7,3,0,False,2024-07,6499.0,,559.2197,1162.1550528352273,1162.1550528352273
2000008810846622,2024-07-18,6990.0,1.0,6990.0,,,1131788171,Buenos Aires,Agote,CNX,2024,7,3,3,False,2024-07,6990.0,,559.2197,1249.9559654282566,1249.9559654282566
2000008857425532,2024-07-24,6499.0,1.0,6499.0,,,905910028,Capital Federal,Villa Luro,CNX,2024,7,3,2,False,2024-07,6499.0,,559.2197,1162.1550528352273,1162.1550528352273
2000008872067834,2024-07-26,5999.0,1.0,5999.0,,,612662901,Capital Federal,Capital Federal,CNX,2024,7,3,4,False,2024-07,5999.0,,559.2197,1072.744754878986,1072.744754878986
2000008960299954,2024-08-06,5999.0,1.0,5999.0,,,607395641,Capital Federal,almagro,CNX,2024,8,3,1,False,2024-08,5999.0,,581.5885,1031.4853199470074,1031.4853199470074
2000009017587336,2024-08-12,7999.0,1.0,7999.0,,,780727501,Buenos Aires,avellaneda,CNX,2024,8,3,0,False,2024-08,7999.0,,581.5885,1375.371074221722,1375.371074221722
2000009068363236,2024-08-18,1399.0,1.0,1399.0,,,1388857941,Buenos Aires,Del Viso,CNX,2024,8,3,6,True,2024-08,1399.0,,581.5885,240.54808511516308,240.54808511516308
2000009071531654,2024-08-18,5999.0,1.0,5999.0,,,1320193530,Buenos Aires,Santa Lucia,CNX,2024,8,3,6,True,2024-08,5999.0,,581.5885,1031.4853199470074,1031.4853199470074
2000009135318382,2024-08-26,3999.0,1.0,3999.0,,,1394238401,Capital Federal,Ciudad Autónoma de Buenos Aires,CNX,2024,8,3,0,False,2024-08,3999.0,,581.5885,687.5995656722923,687.5995656722923
2000009180391442,2024-09-01,3999.0,1.0,3999.0,,,1133327069,Buenos Aires,Carapachay,CNX,2024,9,3,6,True,2024-09,3999.0,,606.0152,659.8844385421355,659.8844385421355
2000009188330984,2024-09-02,8999.0,1.0,8999.0,,,780727501,Santa Fe,Gálvez,CNX,2024,9,3,0,False,2024-09,8999.0,,606.0152,1484.9462521732128,1484.9462521732128
2000009224679640,2024-09-05,3999.0,1.0,3999.0,,,1394238401,Buenos Aires,,CNX,2024,9,3,3,False,2024-09,3999.0,,606.0152,659.8844385421355,659.8844385421355
2000009224692060,2024-09-05,4990.0,1.0,4990.0,,,1394314773,Buenos Aires,,CNX,2024,9,3,3,False,2024-09,4990.0,,606.0152,823.4116900038151,823.4116900038151
2000009260190644,2024-09-10,7999.0,1.0,7999.0,,,612662901,Buenos Aires,tablada,CNX,2024,9,3,1,False,2024-09,7999.0,,606.0152,1319.9338894469972,1319.9338894469972
2000009298379308,2024-09-14,3999.0,1.0,3999.0,,,1133363869,Capital Federal,Boedo,CNX,2024,9,3,5,True,2024-09,3999.0,,606.0152,659.8844385421355,659.8844385421355
2000009352653528,2024-09-20,9999.0,1.0,9999.0,,,612662679,,,CNX,2024,9,3,4,False,2024-09,9999.0,,606.0152,1649.9586148994283,1649.9586148994283
2000009399715578,2024-09-26,3999.0,1.0,3999.0,,,872945531,Capital Federal,Balvanera,CNX,2024,9,3,3,False,2024-09,3999.0,,606.0152,659.8844385421355,659.8844385421355
2000009474915398,2024-10-05,9999.0,1.0,9999.0,,,612662679,,,CNX,2024,10,4,5,True,2024-10,9999.0,,627.2257,1594.1629942778175,1594.1629942778175
2000009515036504,2024-10-09,7499.0,1.0,7499.0,,,1386192695,,,CNX,2024,10,4,2,False,2024-10,7499.0,,627.2257,1195.5823876477002,1195.5823876477002
